mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_l1_reg,param_l2_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
9.293019771575928,0.2634479738776499,0.14104445775349936,0.0011437789243349328,128,0.001,0.001,0.001,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.001, 'learning_rate': 0.001}",-0.2031853064313943,-0.20309866662956955,-0.19983557648367553,-0.20203984984821313,0.00155905792345302,61
8.437357584635416,0.12543957503493486,0.13397018114725748,0.006789849831861755,128,0.001,0.001,0.0001,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.001, 'learning_rate': 0.0001}",-2.273055739540008,-2.379399883309933,-2.5966709427195074,-2.416375521856483,0.13467763565064286,101
8.74969998995463,0.2657990043617597,0.1402414639790853,0.005486941429160009,128,0.001,0.0001,0.1,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.0001, 'learning_rate': 0.1}",-0.19281642049781775,-0.19646276889801698,-0.1894447993011874,-0.1929079962323407,0.002865805750787623,7
9.078659137090048,0.09237070694927406,0.13904929161071777,0.007605396174970229,128,0.001,0.0001,0.01,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.0001, 'learning_rate': 0.01}",-0.19390381602312753,-0.19455855859246038,-0.18964374245376164,-0.19270203902311653,0.0021789990649562006,4
8.990860541661581,0.21300631859818514,0.135833740234375,0.004051349512130113,128,0.001,0.0001,0.001,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.0001, 'learning_rate': 0.001}",-0.1998341739117319,-0.20082408456761205,-0.19735099732092404,-0.19933641860008933,0.0014609138734545638,43
8.692525068918863,0.16399337076044512,0.14521050453186035,0.0015099508591337742,128,0.001,0.0001,0.0001,"{'batch_size': 128, 'l1_reg': 0.001, 'l2_reg': 0.0001, 'learning_rate': 0.0001}",-2.419466961642012,-2.3289719399766433,-2.623235862116797,-2.457224921245151,0.12306383601846853,103
8.945104678471884,0.18072678689811392,0.14903942743937174,0.008413341935584514,128,0.0001,0.01,0.1,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.01, 'learning_rate': 0.1}",-0.19733847113395903,-0.19471867091246814,-0.18980966545581282,-0.19395560250074664,0.003120623205445454,14
8.747898737589518,0.30274356550474696,0.13682190577189127,0.0030890201632073106,128,0.0001,0.01,0.01,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.01, 'learning_rate': 0.01}",-0.19355331679221516,-0.1957065924345647,-0.19115315076016964,-0.19347101999564983,0.0018598453954694022,10
8.948893229166666,0.3138760592197531,0.1498113473256429,0.008863689864222282,128,0.0001,0.01,0.001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.01, 'learning_rate': 0.001}",-0.20077228796813962,-0.2045521263596791,-0.19913048807545053,-0.20148496746775643,0.0022700182779196213,58
9.656256596247355,0.12957670711384034,0.14191540082295737,0.01089097792464376,128,0.0001,0.01,0.0001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.01, 'learning_rate': 0.0001}",-2.589607893802407,-2.7079403909607573,-2.6052031456661955,-2.6342504768097865,0.052494161934808325,104
9.127925078074137,0.27429918793221025,0.13750712076822916,0.002494948779161459,128,0.0001,0.001,0.1,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.001, 'learning_rate': 0.1}",-0.20375894066364292,-0.1976820310924247,-0.192669266548758,-0.1980367461016085,0.004534283114737648,29
8.905436356862387,0.08659489717642425,0.14974641799926758,0.010579366807486994,128,0.0001,0.001,0.01,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.001, 'learning_rate': 0.01}",-0.19340170451610153,-0.19316447853655108,-0.18928459513850635,-0.19195025939705299,0.001887395647590117,2
9.307869831720987,0.3462657630919263,0.141770601272583,0.008166650817329221,128,0.0001,0.001,0.001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.001, 'learning_rate': 0.001}",-0.20198251851833596,-0.2046113417688984,-0.19624063092375088,-0.20094483040366173,0.00349521553753791,55
9.360930999120077,0.21955309257308878,0.14522592226664224,0.007878923904310766,128,0.0001,0.001,0.0001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.001, 'learning_rate': 0.0001}",-2.5368429003223247,-2.344275772676939,-2.488060983180061,-2.4563932187264417,0.08174211538538344,102
8.98691209157308,0.14174167027331003,0.14440560340881348,0.008903201354687813,128,0.0001,0.0001,0.1,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.0001, 'learning_rate': 0.1}",-0.19465314717253496,-0.2070728733597332,-0.18956061159511844,-0.1970955440424622,0.007354989457539231,24
8.6058882077535,0.641761679342518,0.14472325642903647,0.006885237894405542,128,0.0001,0.0001,0.01,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.0001, 'learning_rate': 0.01}",-0.19182221075072192,-0.1945479997494947,-0.18948532411528834,-0.191951844871835,0.002068860378455446,3
8.833077669143677,0.2816018589436646,0.15144125620524088,0.005820378688163435,128,0.0001,0.0001,0.001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.0001, 'learning_rate': 0.001}",-0.20064663825758616,-0.2000074054364782,-0.1955829072862417,-0.1987456503267687,0.002251571644458869,36
8.615916013717651,0.26611174094416606,0.1400895118713379,0.012621357603992961,128,0.0001,0.0001,0.0001,"{'batch_size': 128, 'l1_reg': 0.0001, 'l2_reg': 0.0001, 'learning_rate': 0.0001}",-2.1526502179459794,-2.3815461086483363,-2.5287444089912445,-2.35431357852852,0.15474262105626255,100
