단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,건설수주_건축(단위 백만원),건설수주_주택(단위 백만원),매매가격지수(아파트),경상수지(백만불),무역수지(백만불),대출금액(아파트)(억원),대출잔액(아파트)(억원),서울_신규_분양세대(단위: 세대),아파트 동(호)수_(단위: 호),아파트 건물면적_(천),생산자물가지수 총지수 ,전규모(1인이상) 전체임금총액[원],소비자물가지수 총지수 ,"소비자물가지수 주택, 수도, 전기 및 연료",가계대출 (연리%),경기종합지수(2020=100),경제활동인구_ 실업률(단위: %),경제활동인구_고용률(단위: %),경제활동인구_취업자(단위: 천명),국제 주요국 주가지수(KOSPI),예금은행 대출금리(신규취급액 기준)_대출평균(연%),예금은행 대출금리(잔액 기준)_총대출(연리%),주택매매가격지수(KB)_서울,소비자물가지수_총지수(가중치:1000?),"원화의 대미달러, 원화의 대위안/대엔 환율(원/달러(종가)_원",경기종합지수,평당가
래미안하이베르,59.95,202105,1,"111,800",8,2011,퇴계로90길 74,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,6164.926138
래미안하이베르,59.74,202105,2,"114,000",8,2011,퇴계로90길 74,"11,699,841","5,568,538",99,"11,307","2,814","21,924.71","19,920.09",360,5090,378668,108.65,3418087,102.05,101.44,2.89,106.3,4,61.2,"27,550","3,203.92",2.72,2.78,93.144,102.05,"1,123.39",106.3,6308.337128
래미안하이베르,84.98,202109,14,"137,000",13,2011,퇴계로90길 74,"12,260,118","7,540,232",102.7,"9,510","4,278","19,440.64","18,239.92",593,3874,286551,111.27,3961463,103.17,102.28,3.18,107.1,2.7,61.3,"27,683","3,068.82",2.96,2.83,97.624,103.17,"1,170.43",107.1,5329.409626
래미안하이베르,84.98,202110,17,"138,000",8,2011,퇴계로90길 74,"12,431,593","7,449,740",103.5,"7,904","1,812","19,290.86","18,114.18",77,2839,207742.6,112.43,3455238,103.35,102.87,3.46,107.1,2.8,61.4,"27,741","2,970.68",3.07,2.89,98.696,103.35,"1,181.87",107.1,5368.310426
개포래미안포레스트,102.32,202204,1,"369,000",13,2020,개포로 264,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,11921.77981
개포래미안포레스트,136.06,202205,2,"420,000",17,2020,개포로 264,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,10204.55534
개포래미안포레스트,59.92,202205,12,"203,500",5,2020,개포로 264,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11227.10723
개포래미안포레스트,59.92,202205,26,"210,000",6,2020,개포로 264,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11585.71262
개포래미안포레스트,59.92,202206,17,"195,000",10,2020,개포로 264,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,10758.16172
개포래미안포레스트,84.83,202211,25,"240,000",33,2020,개포로 264,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,9352.700696
개포래미안포레스트,84.86,202211,29,"240,000",5,2020,개포로 264,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,9349.394296
래미안블레스티지,84.943,202201,15,"300,000",7,2019,선릉로 8,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,11675.32345
래미안블레스티지,59.888,202204,16,"200,000",1,2019,선릉로 8,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,11039.90783
래미안블레스티지,59.967,202205,27,"228,500",22,2019,선릉로 8,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,12596.47831
래미안블레스티지,99.991,202206,10,"360,000",32,2019,선릉로 8,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,11901.91517
래미안블레스티지,59.967,202206,28,"214,000",5,2019,선릉로 8,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,11797.13943
래미안블레스티지,99.991,202207,11,"373,000",31,2019,선릉로 8,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,12331.70655
래미안블레스티지,59.888,202207,11,"210,000",7,2019,선릉로 8,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,11591.90322
래미안블레스티지,59.967,202210,8,"185,000",7,2019,선릉로 8,"6,911,022","4,483,275",101.4,"1,630","-6,739","14,446.59","13,766.35",0,900,54397.3,120.68,3631459,109.21,110.71,5.34,109.7,2.4,62.7,"28,418","2,293.61",5.26,4.38,100.184,109.21,"1,425.83",109.7,10198.46165
래미안블레스티지,84.943,202212,5,"241,000",8,2019,선릉로 8,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,9379.176507
래미안대치팰리스,84.97,202204,20,"330,000",14,2015,삼성로51길 37,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,12838.77486
래미안대치팰리스,114.15,202204,23,"488,000",2,2015,삼성로51길 37,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,14132.50565
래미안대치팰리스,91.93,202205,26,"328,000",35,2015,삼성로51길 35,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11794.83433
래미안대치팰리스,151.31,202206,30,"530,000",31,2015,삼성로51길 35,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,11579.33184
래미안대치팰리스,114.15,202210,11,"485,000",22,2015,삼성로51길 37,"6,911,022","4,483,275",101.4,"1,630","-6,739","14,446.59","13,766.35",0,900,54397.3,120.68,3631459,109.21,110.71,5.34,109.7,2.4,62.7,"28,418","2,293.61",5.26,4.38,100.184,109.21,"1,425.83",109.7,14045.62549
래미안대치팰리스,94.49,202211,16,"348,000",15,2015,삼성로51길 37,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,12174.99122
래미안대치팰리스,91.93,202211,17,"291,000",20,2015,삼성로51길 35,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,10464.31948
래미안대치하이스턴,110.39,202201,8,"280,000",14,1989,도곡로93길 12,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,8385.009512
래미안도곡카운티,59.98,202202,23,"225,000",20,2016,도곡로 320,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,12400.84612
래미안도곡카운티,59.98,202202,23,"225,000",20,2016,도곡로 320,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,12400.84612
래미안도곡카운티,106.39,202203,11,"344,000",4,2016,도곡로 320,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,10688.89708
래미안도곡카운티,106.78,202205,5,"355,000",7,2016,도곡로 320,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,10990.40504
래미안도곡카운티,106.78,202205,17,"370,000",15,2016,도곡로 320,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11454.78835
래미안도곡카운티,106.78,202205,18,"360,000",17,2016,도곡로 320,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11145.19948
삼성래미안,89.88,202202,16,"245,000",1,2001,남부순환로 2803,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,9011.109813
삼성래미안,59.96,202211,29,"165,000",1,2001,남부순환로 2803,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,9096.987158
래미안라클래시,115.93,202201,17,"501,750",21,2021,삼성로 651,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,14307.60056
래미안라클래시,71.9,202201,21,"311,500",22,2021,삼성로 651,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,14322.02483
래미안라클래시,84.99,202202,4,"339,983",23,2021,삼성로 651,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,13224.05461
래미안라클래시,101.98,202202,4,"381,220",7,2021,삼성로 651,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,12357.65115
래미안라클래시,101.98,202202,9,"401,430",20,2021,삼성로 651,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,13012.77976
래미안라클래시,59.99,202205,13,"243,000",4,2021,삼성로 651,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,13390.68128
래미안라클래시,71.95,202207,1,"305,000",8,2021,삼성로 651,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,14013.4253
래미안삼성1차(103-22),114.12,202209,27,"330,000",11,2006,영동대로114길 56,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,9559.329653
개나리래미안,129.8,202201,3,"325,000",14,2006,역삼로 306,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,8277.209168
개나리래미안,129.8,202201,26,"315,000",18,2006,역삼로 306,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,8022.525809
개나리래미안,114.65,202206,14,"335,000",5,2006,역삼로 306,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,9659.307894
래미안그레이튼(진달래2차),105.89,202207,20,"287,000",25,2010,도곡로43길 21,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,8959.880348
래미안그레이튼(진달래2차),59.91,202209,18,"190,000",11,2010,도곡로43길 21,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,10484.06109
래미안펜타빌,157.37,202208,29,"360,000",10,2007,역삼로 309,"13,709,893","7,038,729",103.4,"-2,912","-9,422","8,700.34","8,243.44",231,907,59142.9,119.98,3701953,108.62,106.99,4.76,109,2.1,62.8,"28,410","2,472.05",4.52,3.91,100.719,108.62,"1,320.35",109,7562.333355
역삼래미안,80.87,202201,26,"268,000",8,2005,선릉로69길 19,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,10955.25807
역삼래미안,59.4,202202,28,"199,000",8,2005,선릉로69길 19,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,11074.95303
역삼래미안,59.53,202203,26,"198,000",16,2005,선릉로69길 19,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,10995.23635
역삼래미안,80.87,202204,8,"274,000",5,2005,선릉로69길 19,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,11200.52504
역삼래미안,59.4,202204,23,"203,700",15,2005,선릉로69길 19,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,11336.52227
역삼래미안,59.4,202205,14,"198,000",2,2005,선릉로69길 19,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11019.3
역삼래미안,80.87,202206,3,"279,500",20,2005,선릉로69길 19,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,11425.3531
역삼래미안,59.73,202206,16,"203,500",11,2005,선릉로69길 19,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,11262.82044
래미안 개포 루체하임,84.97,202204,15,"280,000",15,2018,개포로110길 50,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,10893.50594
래미안 개포 루체하임,121.71,202205,14,"330,000",6,2018,개포로110길 50,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,8963.196944
래미안강남힐즈,91.96,202204,13,"201,000",7,2014,자곡로 101,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,7225.574054
래미안강남힐즈,101.94,202209,17,"225,000",14,2014,자곡로 101,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,7296.475868
래미안강남힐즈,101.94,202210,11,"180,000",14,2014,자곡로 101,"6,911,022","4,483,275",101.4,"1,630","-6,739","14,446.59","13,766.35",0,900,54397.3,120.68,3631459,109.21,110.71,5.34,109.7,2.4,62.7,"28,418","2,293.61",5.26,4.38,100.184,109.21,"1,425.83",109.7,5837.180695
래미안강남힐즈,101.95,202211,6,"184,000",12,2014,자곡로 101,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,5966.310544
래미안강남힐즈,91.96,202211,12,"189,000",3,2014,자곡로 101,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,6794.196498
래미안강남힐즈,91.96,202211,15,"176,000",11,2014,자곡로 101,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,6326.870813
래미안청담로이뷰,110.2,202205,25,"373,000",10,1992,영동대로142길 16,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,11189.2892
래미안청담로이뷰,110.2,202208,8,"282,000",5,1992,영동대로142길 16,"13,709,893","7,038,729",103.4,"-2,912","-9,422","8,700.34","8,243.44",231,907,59142.9,119.98,3701953,108.62,106.99,4.76,109,2.1,62.8,"28,410","2,472.05",4.52,3.91,100.719,108.62,"1,320.35",109,8459.462613
래미안힐스테이트고덕,59.35,202203,9,"137,500",15,2016,아리수로50길 50,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,7658.738416
래미안힐스테이트고덕,59.23,202203,26,"137,500",18,2016,아리수로50길 50,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,7674.255023
래미안힐스테이트고덕,97,202204,7,"175,000",6,2016,아리수로50길 50,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,5964.054124
래미안힐스테이트고덕,84.94,202204,15,"154,800",9,2016,아리수로50길 50,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,6024.67968
래미안힐스테이트고덕,84.9,202204,23,"150,000",5,2016,아리수로50길 50,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,5840.618375
래미안힐스테이트고덕,84.83,202205,17,"148,500",7,2016,아리수로50길 50,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,5786.983555
래미안힐스테이트고덕,84.83,202205,24,"160,000",21,2016,아리수로50길 50,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,6235.133797
래미안힐스테이트고덕,84.9,202205,29,"158,000",14,2016,아리수로50길 50,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,6152.118021
래미안힐스테이트고덕,84.88,202208,29,"149,600",15,2016,아리수로50길 50,"13,709,893","7,038,729",103.4,"-2,912","-9,422","8,700.34","8,243.44",231,907,59142.9,119.98,3701953,108.62,106.99,4.76,109,2.1,62.8,"28,410","2,472.05",4.52,3.91,100.719,108.62,"1,320.35",109,5826.415928
래미안힐스테이트고덕,84.88,202211,5,"122,600",13,2016,아리수로50길 50,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,4774.856904
래미안힐스테이트고덕,72.02,202212,2,"110,000",8,2016,아리수로50길 50,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,5049.109969
래미안힐스테이트고덕,97,202212,10,"153,000",29,2016,아리수로50길 50,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,5214.28732
래미안힐스테이트고덕,59.35,202212,13,"96,500",5,2016,아리수로50길 50,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,5375.04187
래미안힐스테이트고덕,59.23,202212,29,"95,500",13,2016,아리수로50길 50,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,5330.118943
래미안솔베뉴,49.68,202202,9,"120,000",20,2019,양재대로 1650,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,7985
래미안솔베뉴,49.62,202203,31,"108,500",17,2019,양재대로 1650,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,7228.500907
래미안솔베뉴,59.29,202204,14,"144,500",20,2019,양재대로 1650,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,8056.782847
